,Data,Open,High,Low,Close,Vol,MA_5,MA_21,BB_up,BB_mid,BB_low,macd,macdsignal,macdhist,RSI,dist_bb,dist_bb_up,dist_bb_low,dist_media,dist_media_abs,dist_price_media_21,dist_price_media_5,dist_RSI_70,dist_RSI_30,tamanho_corpo,tamanho_full,media_vol_5,media_vol_3,media_vol_10,tamanho_corpo_5,tamanho_corpo_direcao,candle_direcao,candle_direcao_5,candle_direcao_3,candle_direcao_10,tamanho_pra_baixo,tamanho_abaixo,tamanho_pra_cima,tamanho_acima,proximo_candle,pos_BB_inicial,verifica_tamanho,acao,stop,tp,resultado_binario
97050,2022-12-15 16:22:00,106185.0,106300.0,106185.0,106280.0,25150,106199.0,106102.61904761905,106238.03445635378,106101.25,105964.46554364622,25.890862934858887,4.08636592462891,21.804497010229976,60.901849883104894,303.9654585639655,-26.767270718017244,-330.73272928198276,96.38095238094684,96.38095238094684,-177.38095238094684,-81.0,-9.098150116895106,30.901849883104894,95.0,115.0,18551.2,22632.0,18531.2,39.0,95.0,1,0.6,0.6666666666666666,0.5,0.0,95.0,115.0,20.0,-5.0,1,0.8260862381858798,sell,106330.0,106180.0,1.0
97072,2022-12-15 16:44:00,106190.0,106350.0,106190.0,106285.0,36078,106208.0,106165.0,106276.31729851091,106165.75,106055.18270148909,20.731321111059515,13.126391571648188,7.6049295394113265,58.69161370209643,245.7051078020013,3.602553901000647,-242.10255390100065,43.0,43.0,-120.0,-77.0,-11.308386297903567,28.691613702096433,95.0,160.0,28334.4,31976.0,22940.7,41.0,95.0,1,0.8,0.6666666666666666,0.5,0.0,95.0,160.0,65.0,-45.0,1,0.593749628906482,sell,106335.0,106185.0,1.0
97088,2022-12-15 17:00:00,106320.0,106380.0,106300.0,106340.0,23312,106298.0,106215.23809523809,106338.67949076278,106218.5,106098.32050923722,38.142488203098765,22.42482942651326,15.717658776585505,63.00457232902657,267.0655350283778,12.03276751418889,-255.0327675141889,82.76190476190823,82.76190476190823,-124.76190476190823,-42.0,-6.995427670973427,33.00457232902657,20.0,80.0,18984.2,20241.0,20882.5,20.0,20.0,1,0.8,1.0,0.7,20.0,40.0,60.0,40.0,-45.0,1,0.3333327777787037,sell,106390.0,106240.0,0.0
97106,2022-12-15 17:18:00,106295.0,106330.0,106235.0,106245.0,35891,106296.0,106356.19047619047,106463.82585558917,106359.0,106254.17414441083,11.001746330308379,33.921349478064634,-22.919603147756256,41.89999654054691,232.94634575370583,230.4731728768529,-2.4731728768529138,-60.19047619047342,60.19047619047342,111.19047619047342,51.0,-28.10000345945309,11.899996540546908,50.0,95.0,24969.2,25915.333333333332,23311.7,19.0,-50.0,0,0.2,0.3333333333333333,0.4,60.0,10.0,35.0,85.0,-495.0,-1,0.8333319444467592,call,106195.0,106345.0,0.0
97125,2022-12-15 17:37:00,105830.0,105840.0,105610.0,105650.0,32919,105849.0,105958.57142857143,106146.90805492352,105941.75,105736.59194507648,-101.55126334825763,-84.2499681838344,-17.301295164423237,29.484621014940952,455.9067887189158,519.7033943594579,63.79660564054211,-109.57142857143481,109.57142857143481,308.5714285714348,199.0,-40.515378985059044,-0.5153789850590478,180.0,230.0,18058.2,21532.666666666668,16056.3,96.0,-180.0,0,0.2,0.0,0.3,220.0,40.0,10.0,190.0,-130.0,-1,0.8181814462811607,call,105600.0,105750.0,0.0
97149,2022-12-15 18:01:00,105585.0,105715.0,105575.0,105710.0,19053,105597.0,105575.23809523809,105690.35859772596,105581.75,105473.14140227404,-47.64349530998152,-72.85527372857175,25.211778418590228,54.336206151435654,241.3524393910193,-7.573780304490356,-248.92621969550964,21.761904761908227,21.761904761908227,-134.76190476190823,-113.0,-15.663793848564346,24.336206151435654,125.0,140.0,10780.2,13559.333333333334,11263.7,52.0,125.0,1,0.6,0.6666666666666666,0.5,10.0,135.0,130.0,5.0,30.0,1,0.9615377218940601,sell,105760.0,105610.0,0.0
97172,2022-12-15 18:24:00,105710.0,105850.0,105690.0,105850.0,6265,105753.0,105732.14285714286,105799.55562075951,105729.5,105659.44437924049,16.623663423320977,8.657513507918923,7.966149915402054,62.592179769400104,155.67915724334307,-42.660421378328465,-198.33957862167154,20.857142857144936,20.857142857144936,-117.85714285714494,-97.0,-7.407820230599896,32.592179769400104,140.0,160.0,3782.2,4229.0,4929.6,47.0,140.0,1,0.4,0.3333333333333333,0.5,20.0,160.0,140.0,0.0,-25.0,1,0.9999992857147959,sell,105900.0,105750.0,
97201,2022-12-16 09:28:00,105175.0,105315.0,105150.0,105240.0,47335,105141.0,105075.23809523809,105207.01742393775,105081.75,104956.48257606225,-44.98952914364054,-85.4702228001613,40.48069365652076,54.78103497510134,278.3720531949948,-19.063973402502597,-297.4360265974974,65.76190476190823,65.76190476190823,-164.76190476190823,-99.0,-15.218965024898658,24.781034975101342,65.0,165.0,26769.2,29117.333333333332,24079.3,54.0,65.0,1,0.8,0.6666666666666666,0.6,25.0,90.0,140.0,75.0,-60.0,1,0.4642853826532981,sell,105290.0,105140.0,0.0
97216,2022-12-16 09:43:00,105395.0,105490.0,105390.0,105485.0,40345,105395.0,105240.0,105441.39244589112,105253.75,105066.10755410888,63.087943375168834,33.55293077043026,29.535012604738576,69.02146179939194,416.98321309135645,-22.758393454321777,-439.7416065456782,155.0,155.0,-245.0,-90.0,-0.9785382006080567,39.02146179939194,90.0,100.0,28609.4,27429.666666666668,27893.8,36.0,90.0,1,0.8,0.6666666666666666,0.7,5.0,95.0,95.0,5.0,20.0,1,0.9473674238237644,sell,105535.0,105385.0,1.0
97232,2022-12-16 09:59:00,105485.0,105545.0,105470.0,105530.0,40543,105458.0,105398.09523809524,105514.35761368112,105400.25,105286.14238631888,50.090049843871384,41.22720830665299,8.862841537218394,66.89400023761726,253.57247484693653,-2.9637625765317352,-256.53623742346826,59.90476190476329,59.90476190476329,-131.9047619047633,-72.0,-3.105999762382737,36.89400023761726,45.0,75.0,29863.8,28328.0,27537.2,36.0,45.0,1,0.8,1.0,0.7,15.0,60.0,60.0,15.0,75.0,1,0.7499987500020833,sell,105580.0,105430.0,0.0
97245,2022-12-16 10:12:00,105865.0,106010.0,105860.0,105985.0,57341,105819.0,105601.66666666667,105924.3749908648,105616.5,105308.6250091352,132.3434379435057,105.78551437937676,26.55792356412894,82.95193652042084,684.1666463662114,-26.416676816894324,-710.5833231831057,217.33333333332848,217.33333333332848,-383.3333333333285,-166.0,12.951936520420844,52.951936520420844,120.0,150.0,48504.6,58195.0,40866.3,60.0,120.0,1,0.8,1.0,0.7,5.0,125.0,145.0,25.0,-40.0,1,0.8275856361478371,sell,106035.0,105885.0,1.0
97256,2022-12-16 10:23:00,105550.0,105605.0,105475.0,105555.0,60590,105670.0,105755.95238095238,105956.95448497646,105763.25,105569.54551502354,31.54542839716305,77.64073557281294,-46.09530717564989,41.24204319335607,430.4544110588322,423.4772055294161,-6.977205529416096,-85.95238095238165,85.95238095238165,200.95238095238165,115.0,-28.757956806643932,11.242043193356068,5.0,130.0,40653.4,45105.666666666664,37840.9,62.0,5.0,1,0.2,0.3333333333333333,0.4,75.0,80.0,55.0,50.0,-40.0,-1,0.0666665777778963,call,105505.0,105655.0,0.0
97272,2022-12-16 10:39:00,105315.0,105365.0,105135.0,105160.0,63576,105304.0,105468.80952380953,105722.71112637331,105453.75,105184.78887362669,-92.24707239163399,-64.58570057104751,-27.66137182058648,34.04282934677947,597.6913919406943,592.5956959703472,-5.095695970347151,-164.80952380952658,164.80952380952658,308.8095238095266,144.0,-35.95717065322053,4.04282934677947,155.0,230.0,47275.0,52780.666666666664,47721.5,100.0,-155.0,0,0.2,0.3333333333333333,0.5,180.0,25.0,50.0,205.0,75.0,-1,0.8611106327163152,call,105110.0,105260.0,1.0
97290,2022-12-16 10:57:00,105325.0,105440.0,105310.0,105435.0,42743,105336.0,105258.57142857143,105390.71206841362,105258.75,105126.78793158638,-20.055114372094977,-50.84632206374934,30.791207691654364,56.7025437899663,293.2490409191523,-29.62547954042384,-322.87452045957616,77.42857142856519,77.42857142856519,-176.4285714285652,-99.0,-13.297456210033701,26.7025437899663,110.0,130.0,30760.2,31618.666666666668,27466.4,64.0,110.0,1,0.6,0.6666666666666666,0.6,15.0,125.0,115.0,5.0,-10.0,1,0.956520907373124,sell,105485.0,105335.0,1.0
97305,2022-12-16 11:12:00,105285.0,105295.0,105195.0,105200.0,33525,105291.0,105346.19047619047,105475.15558498348,105348.25,105221.34441501652,-18.211577519250568,-5.611679157092159,-12.59989836215841,42.693577107028815,282.01241107439273,289.25620553719637,7.243794462803635,-55.19047619047342,55.19047619047342,146.19047619047342,91.0,-27.306422892971185,12.693577107028815,85.0,100.0,26394.2,29106.0,29150.2,57.0,-85.0,0,0.2,0.3333333333333333,0.4,90.0,5.0,10.0,95.0,-125.0,-1,0.9444433950628943,call,105150.0,105300.0,0.0
97325,2022-12-16 11:32:00,104950.0,105190.0,104945.0,105185.0,75900,104922.0,104845.71428571429,105136.91639645703,104828.0,104519.08360354297,-58.475427068726276,-117.92046012171177,59.445033052985494,60.54575290611037,686.4808810156246,-13.759559492187691,-700.2404405078123,76.28571428571013,76.28571428571013,-339.2857142857101,-263.0,-9.454247093889627,30.545752906110373,235.0,245.0,50670.4,60326.0,46173.4,101.0,235.0,1,0.8,1.0,0.8,5.0,240.0,240.0,5.0,25.0,1,0.9791662586807255,sell,105235.0,105085.0,0.0
97355,2022-12-16 12:02:00,105140.0,105170.0,104990.0,105010.0,54117,105154.0,105168.09523809524,105321.32256470283,105168.75,105016.17743529717,24.129074004798895,45.67188364818524,-21.54280964338635,43.62078370802556,339.0501437840867,328.27507189204334,-10.775071892043343,-14.09523809523671,14.09523809523671,158.0952380952367,144.0,-26.379216291974437,13.620783708025563,130.0,180.0,35397.2,38624.333333333336,32947.4,74.0,-130.0,0,0.2,0.0,0.4,150.0,20.0,30.0,160.0,40.0,-1,0.8666660888892741,call,104960.0,105110.0,0.0
97366,2022-12-16 12:13:00,104770.0,104825.0,104690.0,104690.0,40153,104815.0,105037.38095238095,105329.63171536721,105028.5,104727.36828463279,-84.98206998039677,-45.39178584387342,-39.59028413652335,35.518662205411964,669.1815897049091,673.0907948524546,3.9092051475454355,-222.38095238094684,222.38095238094684,347.38095238094684,125.0,-34.481337794588036,5.518662205411964,80.0,135.0,31990.2,31691.0,32806.0,88.0,-80.0,0,0.2,0.0,0.3,80.0,0.0,55.0,135.0,50.0,-1,0.9999987500015625,call,104640.0,104790.0,1.0
97377,2022-12-16 12:24:00,104575.0,104615.0,104445.0,104455.0,44058,104618.0,104790.71428571429,105045.31062867075,104779.75,104514.18937132925,-117.78001861891244,-94.78148580582607,-22.99853281308637,31.83678176086289,590.1347303794173,619.8173651897087,29.682634810291347,-172.71428571428987,172.71428571428987,335.7142857142899,163.0,-38.16321823913711,1.8367817608628911,120.0,170.0,40810.0,44184.0,37096.6,81.0,-120.0,0,0.0,0.0,0.3,130.0,10.0,40.0,160.0,-5.0,-1,0.9230762130182977,call,104405.0,104555.0,1.0
97389,2022-12-16 12:36:00,104265.0,104285.0,104135.0,104140.0,42957,104262.0,104531.19047619047,104876.0361848762,104525.25,104174.4638151238,-161.92863942682743,-135.64610940884324,-26.282530017984186,30.657723309741318,779.5248552804405,775.0124276402203,-4.512427640220267,-269.1904761904734,269.1904761904734,391.1904761904734,122.0,-39.342276690258686,0.6577233097413178,125.0,150.0,47215.4,44162.666666666664,38722.2,90.0,-125.0,0,0.2,0.3333333333333333,0.2,130.0,5.0,20.0,145.0,40.0,-1,0.9615377218940601,call,104090.0,104240.0,1.0
97413,2022-12-16 13:00:00,104530.0,104590.0,104510.0,104570.0,28968,104493.0,104444.04761904762,104547.19550888138,104447.0,104346.80449111862,8.542932189797284,-12.437635114466381,20.980567304263666,57.62475771609002,222.65668640309013,-11.671656798454933,-234.32834320154507,48.952380952381645,48.952380952381645,-125.95238095238165,-77.0,-12.375242283909976,27.624757716090024,40.0,80.0,21932.4,24825.333333333332,19575.8,40.0,40.0,1,0.8,0.6666666666666666,0.6,20.0,60.0,60.0,20.0,-75.0,1,0.6666655555574074,sell,104620.0,104470.0,1.0
97426,2022-12-16 13:13:00,104475.0,104630.0,104470.0,104610.0,33586,104536.0,104510.0,104597.58253250505,104510.0,104422.41746749495,21.506367995069013,16.948163463066244,4.558204532002769,58.340243135655236,194.62785001125303,-2.6860749943734845,-197.31392500562652,26.0,26.0,-100.0,-74.0,-11.659756864344764,28.340243135655236,135.0,160.0,18310.8,23321.0,16544.9,47.0,135.0,1,0.2,0.3333333333333333,0.4,5.0,140.0,155.0,20.0,50.0,1,0.8709671800211741,sell,104660.0,104510.0,0.0
97444,2022-12-16 13:31:00,104700.0,104780.0,104700.0,104755.0,29972,104651.0,104613.80952380953,104750.19846976917,104619.5,104488.80153023083,33.514443798703724,24.015621326904824,9.4988224717989,63.5167103864931,290.441043931467,9.720521965733496,-280.7205219657335,37.19047619047342,37.19047619047342,-141.19047619047342,-104.0,-6.483289613506898,33.5167103864931,55.0,80.0,20014.2,21871.333333333332,19729.0,42.0,55.0,1,0.8,1.0,0.8,0.0,55.0,80.0,25.0,-30.0,1,0.6874991406260742,sell,104805.0,104655.0,1.0
97455,2022-12-16 13:42:00,104485.0,104505.0,104455.0,104460.0,23060,104532.0,104598.33333333333,104730.23593974015,104600.0,104469.76406025985,-16.908674685721053,6.5033285367833,-23.412003222504353,38.54858091401791,289.41319942256087,284.70659971128043,-4.7065997112804325,-66.33333333332848,66.33333333332848,138.33333333332848,72.0,-31.45141908598209,8.548580914017911,25.0,50.0,22820.6,23690.0,21855.8,38.0,-25.0,0,0.2,0.0,0.3,30.0,5.0,20.0,45.0,-50.0,-1,0.8333305555648148,call,104410.0,104560.0,1.0
97481,2022-12-16 14:08:00,104405.0,104415.0,104280.0,104305.0,46067,104415.0,104415.71428571429,104497.00821918366,104412.75,104328.49178081634,-27.660236878189608,-26.21756374202143,-1.4426731361681782,34.35938650243067,187.2404870747705,201.37024353738525,14.12975646261475,-0.714285714289872,0.714285714289872,110.71428571428987,110.0,-35.64061349756933,4.359386502430667,100.0,135.0,28904.4,33193.0,24884.6,39.0,-100.0,0,0.0,0.0,0.4,125.0,25.0,10.0,110.0,-30.0,-1,0.799999360000512,call,104255.0,104405.0,0.0
97527,2022-12-16 14:54:00,104400.0,104420.0,104345.0,104355.0,18013,104406.0,104444.04761904762,104517.12912389117,104439.0,104360.87087610883,-8.137870965481852,2.479285114299074,-10.617156079780926,40.01556644804897,173.62027531367494,170.81013765683747,-2.810137656837469,-38.047619047618355,38.047619047618355,89.04761904761835,51.0,-29.984433551951028,10.015566448048972,45.0,75.0,17016.6,18551.666666666668,19156.5,29.0,-45.0,0,0.2,0.3333333333333333,0.4,55.0,10.0,20.0,65.0,-30.0,-1,0.8181803305812171,call,104305.0,104455.0,0.0
97542,2022-12-16 15:09:00,104460.0,104515.0,104455.0,104500.0,15711,104441.0,104400.71428571429,104499.3168760467,104396.5,104293.6831239533,8.80459559292649,-5.029756017749776,13.834351610676265,59.84016564341348,228.48194677042193,10.740973385210964,-217.74097338521096,40.28571428571013,40.28571428571013,-99.28571428571013,-59.0,-10.159834356586522,29.840165643413478,40.0,60.0,21151.4,20872.333333333332,22700.4,35.0,40.0,1,0.6,0.6666666666666666,0.5,5.0,45.0,55.0,15.0,-10.0,1,0.7272714049610819,sell,104550.0,104400.0,1.0
97571,2022-12-16 15:38:00,104455.0,104485.0,104435.0,104470.0,17879,104431.0,104392.61904761905,104462.77068120903,104391.5,104320.22931879097,7.043563019789872,-3.9983442381624683,11.04190725795234,59.618626766227955,158.37929157563485,0.689645787817426,-157.68964578781743,38.38095238094684,38.38095238094684,-77.38095238094684,-39.0,-10.381373233772045,29.618626766227955,15.0,50.0,15932.2,16859.666666666668,14541.2,16.0,15.0,1,0.6,1.0,0.7,20.0,35.0,30.0,15.0,-30.0,1,0.4999983333388889,sell,104520.0,104370.0,0.0
97585,2022-12-16 15:52:00,104385.0,104395.0,104300.0,104365.0,33173,104444.0,104450.47619047618,104532.18749109264,104453.25,104374.31250890736,5.188996107608546,16.5636605685435,-11.374664460934955,39.68998662690303,175.4166468725307,175.95832343626535,0.5416765637346543,-6.476190476183547,6.476190476183547,85.47619047618355,79.0,-30.31001337309697,9.689986626903028,20.0,95.0,30761.0,33989.666666666664,25127.3,30.0,-20.0,0,0.2,0.0,0.4,85.0,65.0,10.0,30.0,-45.0,-1,0.23529384083077548,call,104315.0,104465.0,0.0
97605,2022-12-16 16:12:00,104295.0,104295.0,104240.0,104265.0,24582,104301.0,104353.09523809524,104432.92294448725,104352.5,104272.07705551275,-29.44801642220409,-19.163347692960496,-10.284668729243595,33.11929911687818,178.71765441613388,176.85882720806694,-1.8588272080669412,-52.09523809523671,52.09523809523671,88.09523809523671,36.0,-36.88070088312182,3.1192991168781816,30.0,55.0,17993.0,18001.666666666668,18265.2,26.0,-30.0,0,0.2,0.3333333333333333,0.2,55.0,25.0,0.0,30.0,20.0,-1,0.5454535537208114,call,104215.0,104365.0,1.0
97620,2022-12-16 16:27:00,104360.0,104390.0,104335.0,104385.0,9939,104345.0,104329.04761904762,104377.84234287053,104326.75,104275.65765712947,-5.1651073605171405,-12.848313377693717,7.683206017176577,56.91022006996052,113.53853971228818,-1.480730143855908,-115.01926985614409,15.952380952381645,15.952380952381645,-55.952380952381645,-40.0,-13.089779930039477,26.910220069960523,25.0,55.0,9522.4,9227.333333333334,10280.5,16.0,25.0,1,0.8,0.6666666666666666,0.6,25.0,50.0,30.0,5.0,-25.0,1,0.8333305555648148,sell,104435.0,104285.0,0.0
97650,2022-12-16 16:57:00,104530.0,104690.0,104525.0,104670.0,59838,104513.0,104470.23809523809,104586.20896378774,104473.25,104360.29103621226,39.303947795560816,28.913739649212147,10.39020814634867,70.37498826872341,251.01991952830576,-71.24004023584712,-322.2599597641529,42.76190476190823,42.76190476190823,-199.76190476190823,-157.0,0.3749882687234134,40.37498826872341,140.0,165.0,29522.0,32389.666666666668,21577.2,59.0,140.0,1,0.8,1.0,0.6,5.0,145.0,160.0,20.0,-70.0,1,0.8749994531253418,sell,104720.0,104570.0,1.0
97668,2022-12-16 17:15:00,104560.0,104760.0,104550.0,104745.0,56201,104566.0,104536.19047619047,104663.7131445667,104538.75,104413.7868554333,28.05306066699268,14.911304660110066,13.141756006882613,72.65423640427954,277.69587681491976,-67.40206159254012,-345.0979384074599,29.80952380952658,29.80952380952658,-208.80952380952658,-179.0,2.654236404279544,42.654236404279544,185.0,210.0,25937.0,27572.0,23723.2,51.0,185.0,1,0.6,0.6666666666666666,0.6,10.0,195.0,200.0,15.0,45.0,1,0.9249995375002312,sell,104795.0,104645.0,0.0
97687,2022-12-16 17:34:00,104720.0,104855.0,104710.0,104845.0,25924,104776.0,104698.09523809524,104825.3409967483,104705.25,104585.1590032517,52.22924270881049,42.23237921752931,9.996863491281182,66.46794135918664,266.8688816629001,-6.315559168549953,-273.18444083145005,77.90476190476329,77.90476190476329,-146.9047619047633,-69.0,-3.5320586408133607,36.46794135918664,125.0,145.0,22722.2,19252.666666666668,18736.1,70.0,125.0,1,0.8,0.6666666666666666,0.7,10.0,135.0,135.0,10.0,-15.0,1,0.9259252400553777,sell,104895.0,104745.0,0.0
97701,2022-12-16 17:48:00,104800.0,104815.0,104590.0,104655.0,44379,104825.0,104834.04761904762,105031.95211181427,104845.5,104659.04788818573,36.718360910905176,65.31682339730722,-28.598462486402042,40.802572646184956,414.338026253914,397.669013126957,-16.669013126956997,-9.047619047618355,9.047619047618355,179.04761904761835,170.0,-29.197427353815044,10.802572646184956,145.0,225.0,20962.0,29086.0,22517.1,81.0,-145.0,0,0.2,0.3333333333333333,0.2,210.0,65.0,15.0,160.0,-10.0,-1,0.6904758616781611,call,104605.0,104755.0,0.0
97779,2022-12-19 09:41:00,104745.0,104825.0,104705.0,104825.0,30635,104717.0,104680.95238095238,104787.73718021184,104680.0,104572.26281978816,24.55071840173332,17.205383710398984,7.345334691334337,60.56656502709687,239.4159560263215,-25.292021986839245,-264.70797801316075,36.047619047618355,36.047619047618355,-144.04761904761835,-108.0,-9.433434972903129,30.56656502709687,80.0,120.0,16823.0,20489.666666666668,19642.1,45.0,80.0,1,0.8,1.0,0.6,40.0,120.0,80.0,0.0,20.0,1,0.9999987500015625,sell,104875.0,104725.0,0.0
97794,2022-12-19 09:56:00,104940.0,105020.0,104930.0,105005.0,40763,104913.0,104817.38095238095,104982.30702463654,104825.0,104667.69297536346,61.294001331800246,50.75608404034259,10.537917291457653,64.2248611727596,349.57116585897165,-5.214417070514173,-354.7855829294858,95.61904761905316,95.61904761905316,-187.61904761905316,-92.0,-5.775138827240397,34.2248611727596,65.0,90.0,29243.8,29963.333333333332,24866.9,67.0,65.0,1,0.6,0.6666666666666666,0.5,10.0,75.0,80.0,15.0,-45.0,1,0.8124989843762696,sell,105055.0,104905.0,1.0
97809,2022-12-19 10:11:00,104820.0,104830.0,104690.0,104690.0,54781,104798.0,104871.66666666667,105021.03647302077,104871.25,104721.46352697923,-7.279613003935083,14.74581781934128,-22.025430823276363,42.417285941652715,332.8588289350446,347.6794144675223,14.820585532477708,-73.66666666667152,73.66666666667152,181.66666666667152,108.0,-27.582714058347285,12.417285941652715,130.0,140.0,40443.4,41776.666666666664,37965.7,104.0,-130.0,0,0.4,0.3333333333333333,0.4,130.0,0.0,10.0,140.0,150.0,-1,0.9999992307698224,call,104640.0,104790.0,1.0
